ProjectID,Department,StartDate,Funding,EmployeeID,Department,Name,HireDate
12413,A_1,2023-10-02,137000,41501,A_1,Employee_41501,2023-10-03
4720,A_82,2023-08-16,698000,41508,A_82,Employee_41508,2023-08-09
8433,A_82,2023-08-16,19000,41508,A_82,Employee_41508,2023-08-09
4582,A_72,2023-05-02,624000,41522,A_72,Employee_41522,2023-04-22
9853,A_72,2023-04-20,304000,41522,A_72,Employee_41522,2023-04-22
17248,A_72,2023-04-13,383000,41522,A_72,Employee_41522,2023-04-22
18495,A_72,2023-04-16,354000,41522,A_72,Employee_41522,2023-04-22
23708,A_72,2023-04-14,518000,41522,A_72,Employee_41522,2023-04-22
27748,A_72,2023-04-20,686000,41522,A_72,Employee_41522,2023-04-22
10545,A_40,2023-11-19,19000,41534,A_40,Employee_41534,2023-11-14
20814,A_40,2023-11-16,59000,41534,A_40,Employee_41534,2023-11-14
24589,A_40,2023-11-15,630000,41534,A_40,Employee_41534,2023-11-14
27314,A_40,2023-11-08,214000,41534,A_40,Employee_41534,2023-11-14
7172,A_77,2023-03-11,24000,41539,A_77,Employee_41539,2023-03-12
9084,A_77,2023-03-16,675000,41539,A_77,Employee_41539,2023-03-12
15880,A_77,2023-03-17,495000,41539,A_77,Employee_41539,2023-03-12
26528,A_77,2023-03-20,766000,41539,A_77,Employee_41539,2023-03-12
8139,A_48,2023-03-02,775000,41541,A_48,Employee_41541,2023-03-11
18246,A_48,2023-03-01,832000,41541,A_48,Employee_41541,2023-03-11
21327,A_48,2023-03-16,492000,41541,A_48,Employee_41541,2023-03-11
23157,A_48,2023-03-21,446000,41541,A_48,Employee_41541,2023-03-11
23438,A_48,2023-03-12,885000,41541,A_48,Employee_41541,2023-03-11
9812,A_77,2023-07-03,912000,41544,A_77,Employee_41544,2023-07-02
17800,A_77,2023-07-04,825000,41544,A_77,Employee_41544,2023-07-02
22724,A_77,2023-06-23,953000,41544,A_77,Employee_41544,2023-07-02
439,A_87,2023-12-10,791000,41550,A_87,Employee_41550,2023-12-19
1674,A_87,2023-12-24,978000,41550,A_87,Employee_41550,2023-12-19
5930,A_87,2023-12-13,289000,41550,A_87,Employee_41550,2023-12-19
8332,A_87,2023-12-12,555000,41550,A_87,Employee_41550,2023-12-19
10568,A_87,2023-12-17,479000,41550,A_87,Employee_41550,2023-12-19
17757,A_87,2023-12-12,777000,41550,A_87,Employee_41550,2023-12-19
4236,A_62,2023-05-16,783000,41553,A_62,Employee_41553,2023-05-17
9348,A_62,2023-05-24,291000,41553,A_62,Employee_41553,2023-05-17
9849,A_62,2023-05-20,353000,41553,A_62,Employee_41553,2023-05-17
22503,A_62,2023-05-10,145000,41553,A_62,Employee_41553,2023-05-17
22999,A_62,2023-05-14,72000,41553,A_62,Employee_41553,2023-05-17
25645,A_62,2023-05-14,811000,41553,A_62,Employee_41553,2023-05-17
4130,A_57,2023-03-05,103000,41554,A_57,Employee_41554,2023-03-07
23381,A_57,2023-03-14,484000,41554,A_57,Employee_41554,2023-03-07
3227,A_96,2023-05-25,507000,41564,A_96,Employee_41564,2023-06-03
5249,A_96,2023-05-26,51000,41564,A_96,Employee_41564,2023-06-03
5224,A_36,2023-02-27,434000,41570,A_36,Employee_41570,2023-02-22
9962,A_36,2023-02-21,814000,41570,A_36,Employee_41570,2023-02-22
26418,A_36,2023-03-03,982000,41570,A_36,Employee_41570,2023-02-22
27215,A_36,2023-02-24,586000,41570,A_36,Employee_41570,2023-02-22
1737,A_67,2023-05-28,798000,41577,A_67,Employee_41577,2023-06-02
22921,A_67,2023-05-30,472000,41577,A_67,Employee_41577,2023-06-02
1701,A_81,2023-07-25,613000,41578,A_81,Employee_41578,2023-07-18
4384,A_81,2023-07-17,982000,41578,A_81,Employee_41578,2023-07-18
6412,A_81,2023-07-11,563000,41578,A_81,Employee_41578,2023-07-18
6441,A_81,2023-07-28,704000,41578,A_81,Employee_41578,2023-07-18
8866,A_81,2023-07-28,658000,41578,A_81,Employee_41578,2023-07-18
14165,A_51,2023-01-14,799000,41588,A_51,Employee_41588,2023-01-07
23726,A_51,2023-01-15,45000,41588,A_51,Employee_41588,2023-01-07
26040,A_51,2023-01-12,138000,41588,A_51,Employee_41588,2023-01-07
3817,A_8,2023-04-12,445000,41590,A_8,Employee_41590,2023-04-09
12055,A_8,2023-04-07,540000,41590,A_8,Employee_41590,2023-04-09
14509,A_8,2023-04-03,609000,41590,A_8,Employee_41590,2023-04-09
17267,A_8,2023-03-31,491000,41590,A_8,Employee_41590,2023-04-09
480,A_70,2023-07-08,193000,41595,A_70,Employee_41595,2023-07-13
7945,A_70,2023-07-14,444000,41595,A_70,Employee_41595,2023-07-13
10682,A_70,2023-07-04,731000,41595,A_70,Employee_41595,2023-07-13
25890,A_70,2023-07-22,420000,41595,A_70,Employee_41595,2023-07-13
7389,A_98,2023-12-18,632000,41596,A_98,Employee_41596,2023-12-15
2027,A_96,2023-12-17,252000,41597,A_96,Employee_41597,2023-12-22
4049,A_96,2023-12-28,811000,41597,A_96,Employee_41597,2023-12-22
13378,A_96,2023-12-14,859000,41597,A_96,Employee_41597,2023-12-22
19715,A_96,2023-12-25,757000,41597,A_96,Employee_41597,2023-12-22
26167,A_96,2023-12-25,263000,41597,A_96,Employee_41597,2023-12-22
291,A_37,2023-11-04,830000,41602,A_37,Employee_41602,2023-11-07
1298,A_37,2023-11-08,494000,41602,A_37,Employee_41602,2023-11-07
3110,A_37,2023-11-06,671000,41602,A_37,Employee_41602,2023-11-07
6201,A_37,2023-11-01,466000,41602,A_37,Employee_41602,2023-11-07
14180,A_80,2023-07-10,322000,41603,A_80,Employee_41603,2023-07-19
14969,A_80,2023-07-18,248000,41603,A_80,Employee_41603,2023-07-19
27349,A_80,2023-07-13,496000,41603,A_80,Employee_41603,2023-07-19
16396,A_57,2023-01-13,193000,41605,A_57,Employee_41605,2023-01-04
26582,A_89,2023-05-08,830000,41606,A_89,Employee_41606,2023-05-01
6530,A_16,2023-08-29,935000,41611,A_16,Employee_41611,2023-09-08
14098,A_16,2023-09-15,550000,41611,A_16,Employee_41611,2023-09-08
18073,A_16,2023-09-13,621000,41611,A_16,Employee_41611,2023-09-08
7495,A_22,2023-07-08,639000,41617,A_22,Employee_41617,2023-07-13
6752,A_74,2023-04-07,438000,41630,A_74,Employee_41630,2023-04-07
8061,A_74,2023-04-16,624000,41630,A_74,Employee_41630,2023-04-07
9946,A_74,2023-04-08,978000,41630,A_74,Employee_41630,2023-04-07
21232,A_74,2023-03-29,979000,41630,A_74,Employee_41630,2023-04-07
1501,A_89,2023-02-06,428000,41633,A_89,Employee_41633,2023-02-07
7435,A_89,2023-02-05,986000,41633,A_89,Employee_41633,2023-02-07
13876,A_89,2023-02-10,983000,41633,A_89,Employee_41633,2023-02-07
18033,A_89,2023-02-10,446000,41633,A_89,Employee_41633,2023-02-07
18974,A_89,2023-02-03,900000,41633,A_89,Employee_41633,2023-02-07
10653,A_21,2023-09-27,395000,41640,A_21,Employee_41640,2023-10-03
16799,A_21,2023-10-06,546000,41640,A_21,Employee_41640,2023-10-03
19031,A_21,2023-09-23,222000,41640,A_21,Employee_41640,2023-10-03
19086,A_21,2023-10-03,287000,41640,A_21,Employee_41640,2023-10-03
3406,A_92,2023-03-01,307000,41642,A_92,Employee_41642,2023-03-07
10987,A_92,2023-03-17,625000,41642,A_92,Employee_41642,2023-03-07
12157,A_92,2023-03-07,883000,41642,A_92,Employee_41642,2023-03-07
13193,A_92,2023-02-27,101000,41642,A_92,Employee_41642,2023-03-07
14273,A_92,2023-03-01,596000,41642,A_92,Employee_41642,2023-03-07
16622,A_92,2023-03-17,395000,41642,A_92,Employee_41642,2023-03-07
25329,A_92,2023-03-02,537000,41642,A_92,Employee_41642,2023-03-07
25904,A_92,2023-03-16,774000,41642,A_92,Employee_41642,2023-03-07
26066,A_29,2023-07-07,565000,41643,A_29,Employee_41643,2023-07-03
5598,A_22,2023-10-02,163000,41646,A_22,Employee_41646,2023-10-05
12321,A_22,2023-09-28,730000,41646,A_22,Employee_41646,2023-10-05
22618,A_22,2023-10-03,831000,41646,A_22,Employee_41646,2023-10-05
1357,A_93,2023-05-12,881000,41659,A_93,Employee_41659,2023-05-15
16656,A_99,2023-10-25,742000,41666,A_99,Employee_41666,2023-10-18
4329,A_23,2023-07-21,551000,41667,A_23,Employee_41667,2023-07-20
7968,A_23,2023-07-25,459000,41667,A_23,Employee_41667,2023-07-20
23278,A_23,2023-07-12,92000,41667,A_23,Employee_41667,2023-07-20
4553,A_30,2023-08-05,720000,41669,A_30,Employee_41669,2023-07-26
25231,A_30,2023-07-16,101000,41669,A_30,Employee_41669,2023-07-26
24464,A_63,2023-08-07,718000,41677,A_63,Employee_41677,2023-08-06
5837,A_11,2023-05-09,827000,41678,A_11,Employee_41678,2023-05-03
10849,A_11,2023-05-02,612000,41678,A_11,Employee_41678,2023-05-03
20581,A_11,2023-04-24,978000,41678,A_11,Employee_41678,2023-05-03
4037,A_28,2023-03-10,330000,41680,A_28,Employee_41680,2023-03-20
5723,A_28,2023-03-30,578000,41680,A_28,Employee_41680,2023-03-20
10701,A_28,2023-03-14,366000,41680,A_28,Employee_41680,2023-03-20
13342,A_28,2023-03-14,533000,41680,A_28,Employee_41680,2023-03-20
9060,A_8,2023-07-26,975000,41683,A_8,Employee_41683,2023-07-21
10693,A_8,2023-07-29,351000,41683,A_8,Employee_41683,2023-07-21
17131,A_8,2023-07-26,895000,41683,A_8,Employee_41683,2023-07-21
19963,A_8,2023-07-16,205000,41683,A_8,Employee_41683,2023-07-21
25300,A_8,2023-07-25,843000,41683,A_8,Employee_41683,2023-07-21
3841,A_65,2023-08-21,54000,41685,A_65,Employee_41685,2023-08-26
4671,A_65,2023-09-01,718000,41685,A_65,Employee_41685,2023-08-26
6257,A_65,2023-08-22,635000,41685,A_65,Employee_41685,2023-08-26
22704,A_65,2023-08-30,938000,41685,A_65,Employee_41685,2023-08-26
24179,A_9,2023-01-02,299000,41708,A_9,Employee_41708,2023-01-03
16430,A_57,2023-04-14,913000,41711,A_57,Employee_41711,2023-04-19
22542,A_57,2023-04-14,13000,41711,A_57,Employee_41711,2023-04-19
11088,A_9,2023-09-05,363000,41717,A_9,Employee_41717,2023-09-01
18038,A_9,2023-09-07,903000,41717,A_9,Employee_41717,2023-09-01
24075,A_9,2023-08-22,25000,41717,A_9,Employee_41717,2023-09-01
27027,A_9,2023-08-31,732000,41717,A_9,Employee_41717,2023-09-01
615,A_98,2023-04-01,272000,41720,A_98,Employee_41720,2023-04-03
11071,A_98,2023-04-03,673000,41720,A_98,Employee_41720,2023-04-03
15496,A_98,2023-04-01,847000,41720,A_98,Employee_41720,2023-04-03
19305,A_98,2023-04-07,593000,41720,A_98,Employee_41720,2023-04-03
25805,A_76,2023-06-08,935000,41721,A_76,Employee_41721,2023-06-16
11849,A_23,2023-03-10,679000,41731,A_23,Employee_41731,2023-03-01
18304,A_23,2023-03-02,192000,41731,A_23,Employee_41731,2023-03-01
27603,A_23,2023-02-27,42000,41731,A_23,Employee_41731,2023-03-01
15906,A_61,2023-09-07,683000,41733,A_61,Employee_41733,2023-08-30
25409,A_61,2023-08-22,925000,41733,A_61,Employee_41733,2023-08-30
5597,A_41,2023-01-31,975000,41738,A_41,Employee_41738,2023-01-22
7066,A_26,2023-01-09,994000,41740,A_26,Employee_41740,2023-01-19
9343,A_26,2023-01-16,659000,41740,A_26,Employee_41740,2023-01-19
10762,A_26,2023-01-17,193000,41740,A_26,Employee_41740,2023-01-19
12128,A_26,2023-01-14,101000,41740,A_26,Employee_41740,2023-01-19
4388,A_10,2023-07-06,759000,41741,A_10,Employee_41741,2023-06-29
21245,A_10,2023-06-30,234000,41741,A_10,Employee_41741,2023-06-29
25019,A_10,2023-07-08,698000,41741,A_10,Employee_41741,2023-06-29
1765,A_84,2023-11-22,260000,41745,A_84,Employee_41745,2023-11-26
13738,A_84,2023-11-20,609000,41745,A_84,Employee_41745,2023-11-26
16591,A_84,2023-11-16,912000,41745,A_84,Employee_41745,2023-11-26
20170,A_84,2023-12-05,185000,41745,A_84,Employee_41745,2023-11-26
26547,A_84,2023-11-24,238000,41745,A_84,Employee_41745,2023-11-26
8012,A_66,2023-07-28,982000,41755,A_66,Employee_41755,2023-07-22
16969,A_45,2023-06-19,908000,41759,A_45,Employee_41759,2023-06-13
19503,A_45,2023-06-06,508000,41759,A_45,Employee_41759,2023-06-13
27845,A_45,2023-06-10,262000,41759,A_45,Employee_41759,2023-06-13
2856,A_51,2023-12-25,777000,41769,A_51,Employee_41769,2023-12-20
9709,A_51,2023-12-22,711000,41769,A_51,Employee_41769,2023-12-20
17566,A_51,2023-12-19,954000,41769,A_51,Employee_41769,2023-12-20
17584,A_51,2023-12-25,647000,41769,A_51,Employee_41769,2023-12-20
2577,A_70,2023-04-07,887000,41773,A_70,Employee_41773,2023-04-09
7427,A_70,2023-04-12,356000,41773,A_70,Employee_41773,2023-04-09
10443,A_70,2023-04-09,997000,41773,A_70,Employee_41773,2023-04-09
13153,A_70,2023-04-03,864000,41773,A_70,Employee_41773,2023-04-09
3742,A_54,2023-12-07,447000,41780,A_54,Employee_41780,2023-12-08
14126,A_54,2023-12-11,759000,41780,A_54,Employee_41780,2023-12-08
20470,A_54,2023-12-03,264000,41780,A_54,Employee_41780,2023-12-08
25271,A_54,2023-12-12,479000,41780,A_54,Employee_41780,2023-12-08
3151,A_91,2023-11-10,823000,41787,A_91,Employee_41787,2023-11-12
13021,A_91,2023-11-06,449000,41787,A_91,Employee_41787,2023-11-12
15504,A_91,2023-11-07,506000,41787,A_91,Employee_41787,2023-11-12
25584,A_91,2023-11-13,712000,41787,A_91,Employee_41787,2023-11-12
14076,A_24,2023-01-30,585000,41792,A_24,Employee_41792,2023-02-03
693,A_35,2023-01-18,311000,41797,A_35,Employee_41797,2023-01-25
15312,A_35,2023-01-23,279000,41797,A_35,Employee_41797,2023-01-25
12585,A_99,2023-07-17,371000,41799,A_99,Employee_41799,2023-07-25
13912,A_99,2023-07-17,160000,41799,A_99,Employee_41799,2023-07-25
21678,A_99,2023-07-16,438000,41799,A_99,Employee_41799,2023-07-25
9379,A_23,2023-06-27,168000,41800,A_23,Employee_41800,2023-06-27
3309,A_95,2023-09-09,212000,41803,A_95,Employee_41803,2023-08-31
10332,A_95,2023-09-05,310000,41803,A_95,Employee_41803,2023-08-31
13900,A_95,2023-09-07,68000,41803,A_95,Employee_41803,2023-08-31
20153,A_95,2023-09-03,519000,41803,A_95,Employee_41803,2023-08-31
24174,A_95,2023-08-26,923000,41803,A_95,Employee_41803,2023-08-31
405,A_41,2023-11-10,65000,41805,A_41,Employee_41805,2023-11-18
5515,A_41,2023-11-26,966000,41805,A_41,Employee_41805,2023-11-18
10696,A_41,2023-11-13,662000,41805,A_41,Employee_41805,2023-11-18
16631,A_41,2023-11-14,624000,41805,A_41,Employee_41805,2023-11-18
25767,A_41,2023-11-15,284000,41805,A_41,Employee_41805,2023-11-18
27397,A_41,2023-11-09,398000,41805,A_41,Employee_41805,2023-11-18
2491,A_20,2023-10-11,305000,41806,A_20,Employee_41806,2023-10-01
21125,A_20,2023-10-09,296000,41806,A_20,Employee_41806,2023-10-01
14180,A_80,2023-07-10,322000,41807,A_80,Employee_41807,2023-07-18
14969,A_80,2023-07-18,248000,41807,A_80,Employee_41807,2023-07-18
27349,A_80,2023-07-13,496000,41807,A_80,Employee_41807,2023-07-18
10706,A_85,2023-11-19,824000,41808,A_85,Employee_41808,2023-11-28
3471,A_12,2023-06-09,370000,41815,A_12,Employee_41815,2023-06-03
8537,A_12,2023-06-10,691000,41815,A_12,Employee_41815,2023-06-03
11408,A_12,2023-06-08,953000,41815,A_12,Employee_41815,2023-06-03
16935,A_12,2023-05-31,474000,41815,A_12,Employee_41815,2023-06-03
14742,A_60,2023-09-18,115000,41816,A_60,Employee_41816,2023-09-16
4012,A_6,2023-11-04,834000,41819,A_6,Employee_41819,2023-11-09
7898,A_6,2023-11-15,166000,41819,A_6,Employee_41819,2023-11-09
10690,A_6,2023-10-31,284000,41819,A_6,Employee_41819,2023-11-09
24771,A_6,2023-11-07,996000,41819,A_6,Employee_41819,2023-11-09
255,A_44,2023-10-03,556000,41823,A_44,Employee_41823,2023-10-12
19615,A_44,2023-10-11,905000,41823,A_44,Employee_41823,2023-10-12
20304,A_44,2023-10-13,82000,41823,A_44,Employee_41823,2023-10-12
22419,A_44,2023-10-07,312000,41823,A_44,Employee_41823,2023-10-12
10525,A_96,2023-10-02,841000,41824,A_96,Employee_41824,2023-10-09
3322,A_12,2023-11-06,450000,41833,A_12,Employee_41833,2023-10-27
7122,A_12,2023-10-23,529000,41833,A_12,Employee_41833,2023-10-27
687,A_87,2023-03-24,184000,41855,A_87,Employee_41855,2023-03-30
9551,A_87,2023-03-31,435000,41855,A_87,Employee_41855,2023-03-30
23756,A_87,2023-04-02,931000,41855,A_87,Employee_41855,2023-03-30
12189,A_15,2023-08-05,530000,41856,A_15,Employee_41856,2023-08-02
3575,A_28,2023-01-13,504000,41862,A_28,Employee_41862,2023-01-06
985,A_71,2023-09-13,704000,41888,A_71,Employee_41888,2023-09-14
8572,A_71,2023-09-08,519000,41888,A_71,Employee_41888,2023-09-14
10345,A_71,2023-09-06,533000,41888,A_71,Employee_41888,2023-09-14
14561,A_71,2023-09-17,67000,41888,A_71,Employee_41888,2023-09-14
17333,A_71,2023-09-10,821000,41888,A_71,Employee_41888,2023-09-14
18762,A_71,2023-09-12,512000,41888,A_71,Employee_41888,2023-09-14
6,A_41,2023-10-13,572000,41889,A_41,Employee_41889,2023-10-13
3083,A_41,2023-10-21,468000,41889,A_41,Employee_41889,2023-10-13
19841,A_41,2023-10-23,751000,41889,A_41,Employee_41889,2023-10-13
16098,A_46,2023-07-18,490000,41890,A_46,Employee_41890,2023-07-17
1101,A_45,2023-09-17,656000,41892,A_45,Employee_41892,2023-09-09
2791,A_49,2023-02-24,132000,41894,A_49,Employee_41894,2023-03-03
18714,A_49,2023-03-07,65000,41894,A_49,Employee_41894,2023-03-03
22509,A_49,2023-03-10,924000,41894,A_49,Employee_41894,2023-03-03
780,A_4,2023-04-27,238000,41895,A_4,Employee_41895,2023-04-26
5363,A_4,2023-05-02,895000,41895,A_4,Employee_41895,2023-04-26
8229,A_4,2023-04-18,708000,41895,A_4,Employee_41895,2023-04-26
10261,A_4,2023-05-01,698000,41895,A_4,Employee_41895,2023-04-26
25951,A_4,2023-04-18,450000,41895,A_4,Employee_41895,2023-04-26
26934,A_4,2023-04-24,214000,41895,A_4,Employee_41895,2023-04-26
13963,A_90,2023-01-18,953000,41897,A_90,Employee_41897,2023-01-28
301,A_55,2023-08-27,680000,41904,A_55,Employee_41904,2023-08-31
7117,A_55,2023-09-04,582000,41904,A_55,Employee_41904,2023-08-31
11937,A_55,2023-08-30,33000,41904,A_55,Employee_41904,2023-08-31
23502,A_55,2023-09-07,414000,41904,A_55,Employee_41904,2023-08-31
26908,A_55,2023-09-08,412000,41904,A_55,Employee_41904,2023-08-31
3128,A_34,2023-09-09,48000,41906,A_34,Employee_41906,2023-09-15
11016,A_34,2023-09-07,674000,41906,A_34,Employee_41906,2023-09-15
1245,A_10,2023-01-24,978000,41909,A_10,Employee_41909,2023-02-01
11541,A_10,2023-02-07,462000,41909,A_10,Employee_41909,2023-02-01
20242,A_10,2023-01-26,942000,41909,A_10,Employee_41909,2023-02-01
10401,A_15,2023-01-10,381000,41910,A_15,Employee_41910,2023-01-08
22747,A_31,2023-12-20,37000,41913,A_31,Employee_41913,2023-12-18
26367,A_31,2023-12-16,186000,41913,A_31,Employee_41913,2023-12-18
12017,A_41,2023-02-17,391000,41919,A_41,Employee_41919,2023-02-17
14429,A_41,2023-02-27,918000,41919,A_41,Employee_41919,2023-02-17
15606,A_41,2023-02-10,480000,41919,A_41,Employee_41919,2023-02-17
17266,A_41,2023-02-08,779000,41919,A_41,Employee_41919,2023-02-17
20740,A_41,2023-02-23,436000,41919,A_41,Employee_41919,2023-02-17
21239,A_41,2023-02-16,820000,41919,A_41,Employee_41919,2023-02-17
23261,A_41,2023-02-18,453000,41919,A_41,Employee_41919,2023-02-17
24462,A_41,2023-02-27,145000,41919,A_41,Employee_41919,2023-02-17
13976,A_56,2023-07-11,198000,41923,A_56,Employee_41923,2023-07-01
14164,A_56,2023-06-24,928000,41923,A_56,Employee_41923,2023-07-01
25616,A_39,2023-10-01,214000,41934,A_39,Employee_41934,2023-09-23
587,A_54,2023-05-26,620000,41948,A_54,Employee_41948,2023-05-30
19899,A_54,2023-05-22,951000,41948,A_54,Employee_41948,2023-05-30
20515,A_54,2023-06-03,104000,41948,A_54,Employee_41948,2023-05-30
26330,A_54,2023-06-03,48000,41948,A_54,Employee_41948,2023-05-30
15499,A_61,2023-11-06,962000,41951,A_61,Employee_41951,2023-11-05
21070,A_61,2023-11-06,17000,41951,A_61,Employee_41951,2023-11-05
13465,A_95,2023-12-26,557000,41952,A_95,Employee_41952,2023-12-24
15836,A_95,2023-12-24,137000,41952,A_95,Employee_41952,2023-12-24
20817,A_95,2023-12-17,703000,41952,A_95,Employee_41952,2023-12-24
24635,A_63,2023-10-08,20000,41961,A_63,Employee_41961,2023-10-18
480,A_70,2023-07-08,193000,41966,A_70,Employee_41966,2023-07-13
7945,A_70,2023-07-14,444000,41966,A_70,Employee_41966,2023-07-13
10682,A_70,2023-07-04,731000,41966,A_70,Employee_41966,2023-07-13
25890,A_70,2023-07-22,420000,41966,A_70,Employee_41966,2023-07-13
6548,A_21,2023-08-28,289000,41993,A_21,Employee_41993,2023-08-25
6850,A_21,2023-09-03,229000,41993,A_21,Employee_41993,2023-08-25
22122,A_21,2023-09-01,498000,41993,A_21,Employee_41993,2023-08-25
24980,A_21,2023-08-30,903000,41993,A_21,Employee_41993,2023-08-25
5491,A_99,2023-11-22,351000,41997,A_99,Employee_41997,2023-12-02
8899,A_99,2023-12-02,303000,41997,A_99,Employee_41997,2023-12-02
9687,A_99,2023-12-01,953000,41997,A_99,Employee_41997,2023-12-02
10449,A_99,2023-12-05,387000,41997,A_99,Employee_41997,2023-12-02
11879,A_99,2023-12-08,713000,41997,A_99,Employee_41997,2023-12-02
12622,A_99,2023-12-02,160000,41997,A_99,Employee_41997,2023-12-02
9640,A_2,2023-06-24,124000,42015,A_2,Employee_42015,2023-07-04
5331,A_70,2023-02-13,132000,42019,A_70,Employee_42019,2023-02-04
18326,A_70,2023-02-12,345000,42019,A_70,Employee_42019,2023-02-04
1995,A_2,2023-11-27,110000,42021,A_2,Employee_42021,2023-11-23
14396,A_2,2023-11-29,392000,42021,A_2,Employee_42021,2023-11-23
20001,A_2,2023-11-24,529000,42021,A_2,Employee_42021,2023-11-23
27643,A_2,2023-11-17,315000,42021,A_2,Employee_42021,2023-11-23
17573,A_29,2023-09-11,572000,42036,A_29,Employee_42036,2023-09-20
23568,A_29,2023-09-11,428000,42036,A_29,Employee_42036,2023-09-20
9908,A_17,2023-08-23,47000,42040,A_17,Employee_42040,2023-08-13
13056,A_17,2023-08-14,926000,42040,A_17,Employee_42040,2023-08-13
15106,A_17,2023-08-16,369000,42040,A_17,Employee_42040,2023-08-13
23292,A_17,2023-08-07,180000,42040,A_17,Employee_42040,2023-08-13
10339,A_43,2023-06-19,379000,42049,A_43,Employee_42049,2023-06-27
6,A_41,2023-10-13,572000,42053,A_41,Employee_42053,2023-10-16
3083,A_41,2023-10-21,468000,42053,A_41,Employee_42053,2023-10-16
19841,A_41,2023-10-23,751000,42053,A_41,Employee_42053,2023-10-16
1995,A_2,2023-11-27,110000,42056,A_2,Employee_42056,2023-11-23
14396,A_2,2023-11-29,392000,42056,A_2,Employee_42056,2023-11-23
20001,A_2,2023-11-24,529000,42056,A_2,Employee_42056,2023-11-23
27643,A_2,2023-11-17,315000,42056,A_2,Employee_42056,2023-11-23
9922,A_58,2023-12-22,890000,42060,A_58,Employee_42060,2023-12-27
21534,A_58,2023-12-21,726000,42060,A_58,Employee_42060,2023-12-27
7586,A_92,2023-05-25,723000,42076,A_92,Employee_42076,2023-05-17
11317,A_6,2023-09-17,673000,42077,A_6,Employee_42077,2023-09-16
14376,A_6,2023-09-08,118000,42077,A_6,Employee_42077,2023-09-16
21556,A_6,2023-09-25,998000,42077,A_6,Employee_42077,2023-09-16
5470,A_84,2023-10-12,127000,42079,A_84,Employee_42079,2023-10-14
12805,A_84,2023-10-17,996000,42079,A_84,Employee_42079,2023-10-14
10803,A_30,2023-02-22,115000,42081,A_30,Employee_42081,2023-02-12
15797,A_30,2023-02-17,758000,42081,A_30,Employee_42081,2023-02-12
17754,A_30,2023-02-17,422000,42081,A_30,Employee_42081,2023-02-12
1646,A_74,2023-03-01,330000,42083,A_74,Employee_42083,2023-02-21
2193,A_74,2023-02-18,580000,42083,A_74,Employee_42083,2023-02-21
17556,A_74,2023-02-13,20000,42083,A_74,Employee_42083,2023-02-21
26977,A_74,2023-03-02,24000,42083,A_74,Employee_42083,2023-02-21
2970,A_32,2023-01-30,260000,42086,A_32,Employee_42086,2023-02-02
16102,A_32,2023-02-05,908000,42086,A_32,Employee_42086,2023-02-02
19604,A_32,2023-01-29,521000,42086,A_32,Employee_42086,2023-02-02
21657,A_40,2023-09-19,746000,42088,A_40,Employee_42088,2023-09-19
5255,A_4,2023-05-08,283000,42091,A_4,Employee_42091,2023-05-18
21168,A_4,2023-05-23,369000,42091,A_4,Employee_42091,2023-05-18
21932,A_4,2023-05-26,537000,42091,A_4,Employee_42091,2023-05-18
25603,A_82,2023-01-16,923000,42095,A_82,Employee_42095,2023-01-24
16171,A_12,2023-03-21,682000,42100,A_12,Employee_42100,2023-03-18
22039,A_12,2023-03-15,589000,42100,A_12,Employee_42100,2023-03-18
1501,A_89,2023-02-06,428000,42101,A_89,Employee_42101,2023-02-10
7435,A_89,2023-02-05,986000,42101,A_89,Employee_42101,2023-02-10
13876,A_89,2023-02-10,983000,42101,A_89,Employee_42101,2023-02-10
18033,A_89,2023-02-10,446000,42101,A_89,Employee_42101,2023-02-10
18974,A_89,2023-02-03,900000,42101,A_89,Employee_42101,2023-02-10
1489,A_17,2023-06-20,146000,42105,A_17,Employee_42105,2023-06-10
2704,A_17,2023-06-14,115000,42105,A_17,Employee_42105,2023-06-10
4204,A_17,2023-06-19,289000,42105,A_17,Employee_42105,2023-06-10
9988,A_17,2023-06-17,686000,42105,A_17,Employee_42105,2023-06-10
10474,A_17,2023-06-11,965000,42105,A_17,Employee_42105,2023-06-10
20347,A_17,2023-06-06,466000,42105,A_17,Employee_42105,2023-06-10
4367,A_18,2023-04-04,796000,42106,A_18,Employee_42106,2023-04-08
4593,A_18,2023-04-13,135000,42106,A_18,Employee_42106,2023-04-08
8236,A_47,2023-09-02,794000,42110,A_47,Employee_42110,2023-08-31
21810,A_47,2023-09-01,933000,42110,A_47,Employee_42110,2023-08-31
8236,A_47,2023-09-02,794000,42112,A_47,Employee_42112,2023-09-05
21810,A_47,2023-09-01,933000,42112,A_47,Employee_42112,2023-09-05
15025,A_39,2023-08-11,658000,42124,A_39,Employee_42124,2023-08-01
16711,A_39,2023-07-26,449000,42124,A_39,Employee_42124,2023-08-01
16969,A_45,2023-06-19,908000,42127,A_45,Employee_42127,2023-06-28
23748,A_45,2023-07-02,141000,42127,A_45,Employee_42127,2023-06-28
24058,A_45,2023-07-04,147000,42127,A_45,Employee_42127,2023-06-28
12168,A_13,2023-12-20,951000,42130,A_13,Employee_42130,2023-12-20
19898,A_13,2023-12-14,704000,42130,A_13,Employee_42130,2023-12-20
2299,A_28,2023-08-20,336000,42137,A_28,Employee_42137,2023-08-17
5916,A_28,2023-08-23,642000,42137,A_28,Employee_42137,2023-08-17
